Text,Label
you know it was raining yesterday,0
thanks everyone for coming,0
can you you explain that again,1
switch off the lights in um in the the kitchen,1
could you you lower lower the the volume,1
see you next next time,0
can you help me with with this,1
turn turn on on the the lights lights,1
my phone battery battery is dying,0
let’s get lunch together,0
do do you want want to join us later later later,0
robot stop,1
turn on the ac,1
robot um stop,1
call me when you you reach,0
help me with the directions,1
could you you lower the volume,1
robot stop,1
it’s it’s been a long uh long day,0
what are you doing this weekend,0
tell uh me um a joke,1
i’ll talk to you you tomorrow,0
let’s let’s get lunch together,0
see you next uh time,0
switch off the lights in the kitchen,1
take a note note please please,1
thanks thanks everyone for coming,0
can you explain that again,1
remind me to to call mom,1
help me with uh with the directions,1
so what what do do you all think,0
translate this to spanish spanish,1
it’s great talking to you,0
i i really love this this weather,0
do do do you want to join us us later,0
i really love this this this weather weather,0
turn on on the uh lights,1
turn turn on the ac,1
this reminds me of something something funny,0
i was uh telling you about the the plan plan,0
are you listening listening,1
translate this this to spanish,1
could you please please repeat like that,1
do you want to join us later,0
tell tell me a joke,1
did did you you hear that,0
i need your help here,1
you know know it was was raining yesterday yesterday,0
can can you you take a uh picture,1
turn on the ac,1
do you want to join join us us later,0
um let’s get get lunch together,0
did you hear that that,0
i am going to the store now,0
i need your help here,1
could um you please repeat repeat that,1
robot stop,1
call me when you you reach,0
what can you do,1
are you listening listening,1
switch switch off the lights lights in the kitchen,1
what what can can you do do,1
turn on the lights,1
um robot show me the the uh way,1
set an um an like alarm for 7 7 am am,1
could could you lower the volume,1
she said like said you were late,0
could you please repeat that that,1
turn turn on the ac,1
take take a note please,1
that's what she she said said,0
can you take a picture,1
set an alarm for for 7 am,1
uh we should should leave soon,0
uh see you next time,0
take a note please,1
what are you doing this weekend,0
remind me to call call uh call mom mom,1
do you want to join us later,0
do you want want to to to join us later,0
did did you hear that,0
can um you explain uh that again,1
uh hey assistant play some music,1
i um was telling you about uh the plan,0
can you explain that that again,1
open the window window for me me,1
that's what she said,0
did you you hear that,0
turn on the lights,1
are you listening listening,1
open the window for me,1
do you you want to join us us later later,0
i was telling you you about the the plan plan,0
i was telling you about the plan,0
switch off um the lights in in the kitchen,1
my phone battery is dying,0
remind remind me to call mom mom,1
remind me to to call mom,1
call me when you reach,0
call call me when you reach reach,0
could you please like repeat that,1
like that's what she um she said,0
my phone battery battery is dying,0
hey robot like what is the the time,1
help me with with the directions directions,1
hey like assistant play play some music,1
i am am going to the the store now,0
see you next next like time,0
my phone battery is um dying,0
hey assistant assistant play some music music,1
can you you help me with this this,1
remind me to call mom,1
are are you listening,1
could you lower the volume,1
robot show me the way,1
what um are you doing this weekend,0
we should leave soon,0
so so what do you all all think,0
stop stop the music,1
good morning everyone everyone,0
thank thank you you all all for uh being here,0
this reminds me of something something funny,0
could you please repeat that,1
switch off off the lights in in the kitchen,1
switch off off the lights lights in the kitchen,1
this reminds me of something funny,0
robot stop,1
my my phone battery battery um is dying,0
thanks everyone everyone for coming,0
call me me when you reach,0
i i am going to the store um now,0
i need like need your help here here,1
see you next next time time,0
it’s great talking to you,0
can you you help um me with with this,1
remind me me to call mom,1
start the fan now,1
can can you help me me like with this,1
uh stop the music,1
tell tell me a joke joke,1
my my my phone battery is dying,0
hey assistant play some music,1
i i need your help here,1
can can you take a a picture,1
remind me uh to like call mom,1
i am going to the store now,0
good morning everyone,0
could you you lower the um volume,1
it’s great talking talking to you um you,0
good like good morning everyone,0
remind remind me to call mom,1
do you uh want to join us later,0
it’s great great talking to you,0
help me with uh the directions,1
could could you please repeat that,1
good morning everyone,0
i’ll talk to you tomorrow tomorrow,0
so what do you all think think,0
i i need your help here,1
robot robot show me me the way way,1
we should leave soon soon soon,0
thank you all for being here,0
i was was telling telling you about the plan,0
robot show show me the way way,1
hey robot what uh is the time time,1
thanks thanks everyone for for coming,0
open the window window for me me me,1
this this reminds me of of something something funny,0
um call me when you reach,0
what are you uh doing this weekend,0
can you help help me with this,1
can you help me with this,1
like thank you you all for being here,0
did did you hear hear that,0
could you please please repeat that that,1
my my uh phone battery is is dying,0
take a a note uh please,1
stop the the music,1
my uh phone battery is dying,0
good good morning everyone everyone,0
hey assistant play some music,1
thank you all for being being here,0
like i was was telling you about the plan,0
take a note please,1
good morning morning everyone everyone,0
that's that's like what she said,0
help me with the the directions,1
robot show me the way,1
thanks everyone for coming coming,0
take a note please please,1
stop the music,1
what are are you doing doing this weekend,0
what can you like do,1
could you you please repeat that that,1
my phone phone uh battery is dying,0
start the fan fan now now,1
you you know it was raining yesterday,0
i’ll talk to you tomorrow tomorrow,0
open the window for me me,1
stop the music,1
remind me to call mom,1
see you next time time,0
i um i really love love this weather,0
what can can you do,1
let’s get lunch lunch together,0
remind me to call mom like mom,1
take a note please,1
help help me with the directions,1
do you you want want to join us later,0
robot show me me the um way,1
turn on the ac,1
set an an alarm for 7 am,1
um can you explain that that again again,1
thank thank you all for for being here,0
take a note please,1
that's what she she said,0
open the window like for me,1
open the uh window for me,1
can you help me with this,1
what are you doing this weekend,0
start the fan now,1
this this reminds me of something something funny,0
i um was telling you about the the plan,0
like she said you you were were late,0
i really love this weather,0
that's what she she said said,0
good morning everyone,0
i am going to the store now,0
let’s get lunch together,0
switch off off the lights in the kitchen,1
what can you do do,1
can you you take a a a picture picture,1
tell tell me a joke joke,1
can you explain that again again,1
translate this to spanish,1
this reminds reminds me of something funny,0
see you you next time time,0
it’s it’s great great talking to you,0
take a note uh note please,1
thanks everyone for coming,0
what are you doing this weekend,0
turn turn on on the lights,1
remind remind me to call mom,1
so what do you all think,0
hey assistant play some music,1
set an alarm alarm for uh 7 am,1
turn on the lights,1
tell me a joke,1
i’ll talk to you tomorrow tomorrow,0
can you take a picture,1
i really love this weather,0
this reminds reminds me of of something funny,0
turn on the the lights lights,1
call me me when you reach,0
um hey assistant assistant play play some music,1
let’s let’s get lunch together,0
open the window for me,1
can you take a picture,1
could you um please repeat that,1
robot show me the way,1
uh what can you do,1
turn on the lights,1
hey hey assistant play play some some music,1
can you explain that again again,1
can you take a picture,1
can you explain that again,1
okay okay see uh see you around,0
could you please please repeat that,1
uh okay see like you around,0
okay see see you around,0
um my phone battery is is dying,0
turn on the ac,1
start start the fan now now,1
set an an alarm for 7 am,1
thank you all for being here,0
take a note um please,1
i really really love this weather,0
remind me to to call mom,1
switch off the lights in the kitchen,1
what can can you do do,1
i need your help here here,1
you know know it was raining yesterday,0
thanks everyone for for coming,0
translate translate this to to spanish,1
turn on the lights,1
what are you you doing this weekend,0
could you lower the volume,1
good good morning morning everyone,0
i i am going going to the store now,0
did you hear that,0
turn uh on the ac,1
robot robot robot stop,1
we should should leave soon,0
see you you next time,0
can can you explain that again again,1
she she said you you were late late,0
i i really love this weather,0
turn on the the lights lights,1
what what what are you doing this this weekend,0
let’s get lunch lunch together,0
i’ll talk to um to you tomorrow,0
remind remind me me to call mom,1
robot robot stop,1
see you next time,0
remind me to uh call mom,1
i need your help here here,1
did like you hear that,0
it’s been a a long day,0
i really love this like this weather,0
hey assistant play some music,1
can you explain that again again,1
my phone phone battery uh battery um is dying,0
i really love this this weather weather,0
call me when you reach,0
turn turn on the the ac,1
start the fan now,1
do do you want to join us later later,0
can you explain explain that again,1
let’s get lunch together,0
thanks everyone like everyone for for coming,0
what what are you doing this this weekend,0
switch off the lights in in the kitchen kitchen,1
translate this to to spanish spanish,1
are you listening,1
help me me me with with the directions,1
turn um on the ac,1
stop the music,1
uh my uh phone battery um battery is dying,0
set an alarm for 7 am,1
could could you you please repeat that,1
did did you hear hear that,0
i was telling you you about the plan,0
thanks everyone for coming coming,0
open the the window window for me,1
good good morning everyone,0
open the window for me,1
we should leave soon,0
i was was telling you about uh the plan,0
turn turn on the ac,1
switch off the lights in the kitchen kitchen,1
let’s get get lunch together,0
turn on the lights,1
hey hey assistant play play some music,1
i really love this weather,0
you you know it was raining raining yesterday,0
are you listening,1
this reminds me of something funny,0
open the window for me,1
i really really love this weather,0
i really love love this this weather,0
could you please repeat repeat that,1
help me with the directions directions,1
robot show me me me the the way,1
start um start the fan now,1
can you take a picture picture,1
it’s been a long day,0
set um an alarm for 7 am,1
robot stop,1
set set an alarm for 7 am am,1
robot stop stop,1
we should leave leave soon,0
take a note note note like please,1
tell me a joke,1
start the fan now,1
let’s let’s get like get lunch lunch together,0
turn on the the ac,1
um could you lower lower um the volume,1
robot robot stop,1
okay okay see you around,0
robot show show me me the the way,1
start the the fan fan now now,1
see you next time,0
she said said you were late,0
i am going to the store store now,0
are you you listening,1
open the window for me,1
let’s get lunch together,0
i’ll talk to you tomorrow,0
she said you were late,0
i was telling um you about the plan,0
she she said you like were late late,0
could could you please please repeat that,1
i i really love love this weather,0
hey robot what is the time time,1
are you you listening,1
robot robot show me the way way,1
it’s great talking to you,0
thanks thanks thanks everyone for coming coming,0
what can you you do do,1
can you take a picture picture,1
are you listening,1
turn on the lights,1
i need need your help here,1
are you listening,1
so what do do you you all all think,0
i i need your help here,1
turn uh on the lights,1
turn on the the ac,1
can you take a picture picture,1
it’s it’s been a a long day,0
good good morning everyone,0
you you know it it was raining yesterday,0
um turn on the lights lights,1
did you hear that,0
switch off the lights lights in uh the kitchen,1
can you explain that that again,1
start the fan now,1
you you know it it was raining yesterday,0
are you listening,1
she said you were late,0
we should leave leave um soon,0
uh open the the window for me,1
remind me to to call mom,1
see you next next time,0
can you you help help me with with this,1
open open the window for uh me,1
can can you take a picture,1
translate translate this to spanish,1
see you next time time,0
this reminds me of something funny funny,0
so what do you all think think,0
we should leave leave soon soon,0
could you lower the volume,1
so what do you all all think,0
robot show show me the the way,1
she said you you were late,0
set an alarm for 7 am,1
this reminds me me of something funny,0
can you explain that again,1
thank you all like for being here here,0
could you please repeat that that,1
call me when you reach reach reach,0
this reminds me of something funny funny,0
do you want uh want to join us later,0
set an alarm for 7 7 am,1
let’s get lunch together,0
i was telling telling you you about the plan,0
i’ll talk to um to you tomorrow tomorrow,0
i i need need your help here here here,1
can you help me me with this this this,1
it’s been been a a long day,0
open open the the window for me,1
tell tell me a joke joke,1
let’s get lunch together,0
thank you you all all for being here,0
let’s get lunch together,0
robot show me the way way,1
we should should leave soon,0
call me when you reach,0
thank you all for being here here,0
turn on the uh lights,1
could you please please repeat repeat that,1
that's what she she said,0
i i really love this weather,0
could could you you please like repeat that,1
she said you were were late,0
i was telling you about the the plan,0
start the fan fan now,1
turn like turn on the ac,1
hey assistant assistant play play some music,1
my phone battery is dying dying,0
she said you were late late,0
could you you lower lower the volume,1
we should leave soon,0
my phone battery is dying,0
i am going going to the the store now,0
take a note like note please,1
can you take a picture,1
my phone battery is uh dying,0
hey hey robot what is the time,1
okay see you around,0
robot show show me the way,1
we should leave soon,0
could uh you lower the the volume,1
it’s it’s been been a long day,0
thanks everyone for for coming,0
are you listening,1
can you explain that uh again,1
um it’s been been a long day,0
stop the music,1
i’ll talk talk um to you tomorrow,0
uh okay see you around,0
take a note note please please,1
open the window window for me,1
hey assistant play uh some music,1
turn turn on on the the lights lights,1
hey assistant play play some music,1
this reminds me of something funny,0
remind me to call mom,1
what can you do,1
switch off off the lights in the the kitchen,1
so what do you you all think,0
turn on on the ac,1
okay see you around,0
see you you next time,0
i really love like this weather,0
could could you please repeat repeat that that,1
could you lower the volume,1
we should leave soon,0
it’s great talking to you,0
see you next time,0
do like do you like want to to join us later,0
help me with like the directions directions,1
this reminds me of something funny,0
hey hey assistant play play some music,1
okay okay see you around around,0
um it’s been a long day,0
i i like i am going going to the store now,0
we should leave leave soon soon,0
turn turn turn on the lights lights,1
can you take a picture,1
open the window for me,1
i really love this weather weather,0
robot stop,1
hey hey robot what is is the time,1
help me with the directions,1
turn on on the ac,1
can you help me me with with this,1
so so what do you all all think think,0
what can you do,1
stop stop the music,1
let’s get lunch together,0
are you um listening,1
it’s been a long long day,0
robot show me the way,1
i i need your help help here here,1
remind remind remind me to call mom,1
do do you want want to join us uh later,0
what what what can you do,1
hey robot what is the the time,1
start start the fan fan now,1
i’ll um talk to to you tomorrow,0
could could you please uh please repeat that,1
turn on the the lights,1
i really love love this weather,0
help me with the directions directions,1
are you you listening,1
good good morning everyone,0
my my phone phone battery is dying,0
can you explain that again,1
hey assistant play some some music,1
start the like fan now now,1
see you next time time,0
i am going going to to to the store now,0
robot show me the way,1
what are you you doing doing this weekend,0
can you help help me with this,1
start the fan now,1
hey assistant play play some music,1
it’s been a a long day,0
like set an alarm alarm for 7 am am,1
translate this to spanish spanish,1
tell me a joke joke,1
i i am am going to the store now,0
thanks everyone for like coming,0
let’s get lunch together,0
okay see you around,0
can you you um help me me with this,1
could could you please repeat that,1
good morning everyone,0
i am going to the the store now,0
switch off off the the lights in the kitchen,1
could you lower the like volume,1
like open the the window for me,1
did did you hear that,0
i i need your help here,1
could could you lower the volume,1
uh are you listening,1
uh this reminds me me of something something funny,0
i was telling you about the plan plan plan,0
remind me me to to to um call mom,1
stop stop the music,1
so what what do you all think,0
thanks thanks um everyone for coming coming,0
turn turn on on um the lights,1
are you listening,1
are you listening,1
what can you do like do,1
i was was telling telling you you about the plan,0
like are you listening,1
are you listening,1
i i was telling you you about the plan uh plan,0
do you want to join join us us later,0
thanks everyone for coming,0
call me when you you reach,0
tell me a joke,1
what are you doing this weekend weekend,0
uh thanks everyone for coming,0
thanks everyone for coming,0
do do you you want to join us later later,0
so what um what do do you all think,0
tell me a a joke,1
what can you do,1
it’s great talking talking to you,0
hey assistant play some some music,1
robot stop,1
i really love this this weather weather,0
turn on the lights,1
do you want to join us later later,0
i was was telling telling you about the plan,0
stop the like music,1
it’s it’s been a long day,0
i’ll talk to you tomorrow,0
can you like take a picture um picture,1
hey robot uh what is the time,1
stop stop the music music,1
you know it was raining yesterday,0
do do you you uh you want to to join us us later,0
stop the music,1
can you you explain that again,1
stop the music,1
call me me when you reach,0
remind me me me to call mom,1
that's what she said said,0
okay okay see see you around,0
turn on on the ac,1
did you hear that that,0
switch off the lights in the kitchen,1
i am am going to to the store now,0
hey uh hey um robot what is is the uh time,1
can can you explain that again again,1
are you listening,1
see you next time,0
good good morning morning everyone everyone,0
can you help me with this this,1
so what do do you all think,0
translate this this to spanish,1
help uh me with the directions,1
could you please repeat repeat that,1
help me me with with the directions,1
this reminds me um of something funny,0
could you please please repeat that,1
thanks everyone everyone for coming,0
set an alarm for 7 am,1
turn like on the lights,1
can you take a picture,1
open uh the window window for me,1
she said you were late,0
turn on on the ac ac,1
help help me with the directions,1
can you take a picture,1
can can you explain that again,1
tell me me a um joke,1
she said you you were late late,0
set set an alarm for 7 7 am,1
are are are you listening,1
it’s been a long day day,0
uh turn on the lights,1
let’s get lunch together,0
help me me with with the directions,1
you know it it was raining yesterday,0
call me when you reach reach,0
um i need your help help here,1
are you listening listening,1
start the fan now now,1
help me me with the directions,1
stop the music,1
thank you you all all for being here,0
okay see you around,0
let’s let’s get lunch uh lunch together,0
good morning everyone,0
could you you lower lower the um the volume,1
hey assistant play some some music,1
i i am going to the store now,0
help help me with the directions,1
let’s get lunch together,0
let’s get lunch together,0
switch switch off the lights in the kitchen,1
i am going going to to like the store like now,0
she said you you were late,0
call me when you reach,0
it’s been been a long day,0
robot show me the way way,1
do you want to join us later,0
that's what she said,0
what are are like you doing this weekend,0
thanks everyone for coming,0
robot show me the the way,1
remind remind me to uh call mom,1
are you listening,1
hey robot robot robot what what is the time,1
can you you take a picture,1
set an alarm for for 7 am,1
what are you doing doing this weekend,0
it’s been a long day,0
hey robot what what what is the time,1
good good uh good morning morning everyone,0
are are you listening,1
could you you please repeat that,1
see you next time,0
um thank you all for uh for being here,0
um take a note please please,1
thank you all all for being here here,0
translate this to to spanish spanish spanish,1
can can you take a picture,1
translate um this to spanish,1
like turn on the lights um lights,1
see you you you next next time,0
we should leave like soon,0
translate this to spanish,1
could you please please repeat that,1
remind me me to call call mom,1
thanks everyone for coming coming,0
open the window for for me,1
like this reminds me of of something funny funny,0
i um need your help here,1
turn turn on on the the lights,1
switch off the lights lights in the kitchen,1
uh i was telling you about the um the like plan,0
call me me when you reach,0
could you you lower the volume,1
you you you know it was raining raining yesterday,0
translate translate this to spanish spanish,1
i am going to to the store store now,0
i i am going going to the the store uh store now,0
my phone battery is dying,0
tell me a joke,1
can you you take a a picture,1
it’s great great talking to you,0
robot robot show me the way,1
hey robot what is is the the time,1
good morning everyone everyone,0
do you want to join us later,0
can you take a picture,1
you know it it was raining yesterday,0
are you listening listening,1
you know it was raining yesterday,0
we should leave soon,0
are you listening listening,1
what what are like you um doing this weekend,0
take take a a note note please,1
call me me when you you reach,0
are um you listening,1
okay okay see you around around,0
take a note please,1
i was telling you about the plan,0
it’s it’s great talking talking to you,0
can you take a picture,1
turn turn on the lights,1
can you explain that again,1
switch off off the the lights lights in in the the kitchen,1
thank you all for being here,0
thanks everyone for for coming,0
turn on the ac ac,1
let’s get get lunch together together,0
are um you listening,1
stop the music,1
can you help help me with this,1
we like we should should should leave soon,0
set an alarm for for 7 am,1
uh help me with with the directions,1
uh robot stop,1
that's what she said,0
are you listening,1
turn on the the ac,1
take take a a note please please,1
turn on the ac,1
i need your help here,1
i was was telling you you about the the plan plan plan,0
so what do you all think think,0
so what what do you all think,0
hey assistant play some music music,1
let’s let’s get lunch together,0
could you you please repeat that that that,1
this reminds me me of something funny funny,0
she said you you were late,0
we should leave soon,0
stop the music,1
tell me a joke,1
so what do you all think,0
turn turn um turn on on the lights,1
robot stop,1
this this reminds me like of something funny,0
so so what do you you all think,0
do you want to join us later,0
do do you want to join us later,0
it’s been a a long long day,0
do do you want to join join us us later,0
i’ll talk to you you tomorrow,0
could you lower the volume,1
we we should should leave soon,0
i am going to the store now,0
set an alarm for 7 like am,1
she said you were late late,0
that's what she said,0
uh see you next time,0
are are you you listening,1
can you you explain that that again,1
remind remind me to call mom,1
could you lower the volume,1
could you lower the the volume,1
you um know it it was raining yesterday yesterday,0
do you want to join us us later,0
could you please please repeat repeat that,1
i i need your help here,1
good morning everyone,0
robot show me the way,1
what what can you do,1
stop stop the music,1
so what do do you all think,0
are you listening,1
set an alarm for 7 like am,1
stop the uh the music,1
help help me with the directions,1
could you please repeat repeat that that,1
robot show me the way,1
let’s get get lunch together,0
what can you do,1
start the fan now,1
i was telling you you about the plan,0
i’ll talk to you tomorrow,0
did you hear that,0
uh do you want want to join us later,0
start the fan now,1
turn on the lights,1
could you you lower the volume volume,1
translate this to spanish,1
you know it was raining yesterday,0
do you you want to to to join join join us later later,0
i i was was telling you you about the plan,0
can can can you take a picture,1
thanks everyone for coming,0
can you help me with with this,1
that's what uh what she said,0
could could you you lower the volume,1
it’s great talking to to you,0
uh let’s get lunch like together,0
hey robot robot what what is the time time,1
i really love this weather,0
okay see you around around,0
hey robot what is the time time,1
i was telling you about the the plan,0
did did you hear that,0
my phone battery is um dying,0
translate uh translate this to spanish,1
can you explain that again,1
my phone phone battery battery is dying,0
i’ll talk talk to um you tomorrow,0
so what do do you all think,0
i am going to the store now now,0
do you you want to join join us um later,0
robot show me the way way,1
could you please please repeat that,1
stop stop the the music,1
what can can you do,1
that's that's what she said,0
so uh so what do you all all think,0
okay okay see you around,0
remind me to call mom,1
we should should leave soon soon,0
robot show me the way,1
this reminds reminds like me of something something funny,0
can you take a picture,1
remind me to call call mom,1
start the fan now,1
i’ll talk talk to you tomorrow,0
translate this to spanish,1
um that's what she said,0
i i really love love love this this weather,0
help uh me with the the the directions directions,1
we should um should leave leave soon,0
this reminds me of um something funny,0
good morning everyone,0
could you lower the volume volume,1
switch switch off off the lights lights in the kitchen,1
i i need need your help here,1
this reminds me like of something funny funny,0
thanks everyone for for coming,0
so what do you all all think,0
could you please repeat that,1
are like you um listening,1
so so what what do you all think,0
like okay see see you around around,0
i’ll talk like to you you tomorrow,0
um robot uh show uh me the way,1
you know it was raining yesterday,0
she said you were like late,0
that's what what she said,0
remind remind me to to call mom,1
tell me a joke,1
this reminds me of something funny,0
i am going to the store now now,0
thank you you all all all um for being here,0
um are you you listening,1
what are you doing this weekend,0
hey hey robot what um what is the time,1
take a note please,1
tell me um a joke,1
did you like you hear uh hear that,0
i’ll talk to you tomorrow,0
did you hear that that,0
so what what do you you all think think,0
turn on on the ac,1
that's what what she said,0
we should leave soon,0
i’ll i’ll talk to like you tomorrow,0
switch switch off the lights in the kitchen,1
did you hear that,0
remind me me to call call mom,1
tell tell me a a joke,1
translate this this to spanish spanish um spanish,1
robot stop,1
start the fan now now,1
i really love this weather,0
see you next time,0
i’ll talk to you tomorrow,0
stop the the music,1
hey robot what is the time,1
could you lower lower the volume,1
take a note please please,1
okay okay see you around,0
i’ll talk to you tomorrow,0
i’ll talk to to you tomorrow,0
so what do do you all think,0
hey assistant play some music,1
you know it was raining yesterday yesterday,0
can you explain that again again,1
do you want to join us later,0
did did you you hear hear that,0
could you lower the volume,1
good morning everyone everyone,0
um thanks everyone for coming,0
hey assistant assistant play some music,1
what what are you doing this weekend,0
let’s uh get lunch together together,0
remind remind me me like to call mom,1
could you please repeat that,1
my like phone battery is dying,0
we should should leave soon,0
help me with the directions directions,1
i really love this weather,0
we should leave soon,0
take a note please please please,1
can you explain that again,1
like what are you doing this weekend,0
thank thank you all for being being here,0
tell me a joke joke,1
i really love this weather,0
translate this to spanish,1
that's what what she said,0
do you want to join us us us later,0
robot show me the way like way,1
hey robot what is the time,1
could could you lower lower um the volume,1
it’s been a a long day,0
my phone battery is dying,0
are like are you listening,1
can you take take a picture picture,1
thank you you all for being here,0
turn turn on the lights lights,1
switch switch off the lights in the kitchen,1
tell me a joke,1
can you help me with this,1
this reminds me of something something funny,0
can you you explain that again again,1
set an an alarm for 7 am,1
could could you lower the volume,1
do do you want to join us later,0
did you hear that like that,0
hey assistant play some music,1
are are are you listening listening,1
hey assistant play some some music music,1
switch off off the lights in the kitchen,1
i i need your help here,1
i am going to the store now,0
switch off the the uh lights in the kitchen,1
can you you take take a picture picture,1
can you help me with this,1
could you lower lower the the volume,1
it’s been been a uh long day,0
let’s get lunch together together,0
robot show me the the way,1
i am going going um to the store now,0
can you explain that again,1
hey assistant play some some music,1
i need your your help here here,1
do like you want to join us later,0
help me with the directions,1
turn on the lights,1
that's what she said,0
you you know it was raining yesterday,0
good good morning morning everyone,0
it’s great talking to you,0
take a a a note please,1
do you want to join join us later,0
could you please please repeat that that,1
set an alarm for 7 am am,1
we should leave soon,0
can can you help me with this,1
call me when you reach,0
my phone battery is is dying,0
it’s great talking talking to to um you,0
uh open the window for me,1
robot show me me the way,1
hey robot what is the time,1
thank you all for being here,0
stop the music,1
open the window for me,1
hey hey assistant play some music,1
that's what she she said,0
robot stop stop,1
i’ll talk to you tomorrow,0
she said you were late,0
see you next time,0
i i really really love like love this weather,0
it’s been a long long day,0
hey robot uh what is the uh the uh time,1
okay see you around,0
this reminds me of um of something funny funny,0
do you want want to join us later,0
remind me to call mom,1
hey hey um robot what is the time,1
switch off the lights lights like in the the kitchen,1
start the fan now,1
set set an alarm alarm for 7 am,1
she said said you you were late,0
this reminds me of something funny funny,0
okay see you around,0
set an alarm for 7 am,1
let’s get lunch together,0
translate translate this to spanish,1
i was like telling um you about the the plan,0
turn on the lights,1
do you like you want to to join us us later later,0
call call me when you you reach,0
what what are you doing this weekend,0
start the fan fan now,1
i was telling you about the um plan,0
we should leave soon,0
did you hear that,0
switch off the the lights in the kitchen,1
open the the window for me,1
thanks everyone for for coming,0
remind me to call mom mom,1
good morning um everyone,0
uh see you next time,0
robot stop,1
switch switch off the the lights in the kitchen,1
hey robot uh what is the the time,1
turn on the lights,1
good morning everyone,0
you know it was raining yesterday yesterday yesterday,0
hey assistant assistant play some music,1
thanks everyone for coming,0
uh thanks everyone for coming,0
this this reminds me of something funny,0
do like you want to join us later,0
set an alarm for for 7 am,1
take a note please,1
start the um fan now,1
what can you do,1
i was telling telling you about the the plan,0
turn on the lights uh lights,1
thank you you all um for being here here,0
call me me when you reach,0
you know it like was raining yesterday yesterday,0
hey assistant play some music,1
could could you please repeat that,1
we we should should leave leave soon,0
did you hear that,0
she said you were were late,0
stop the music music music,1
are you listening,1
what like what are you doing doing this weekend,0
thanks everyone for coming,0
see you next time,0
tell tell me a a joke joke,1
uh it’s been been a long day day,0
can you help help me with this,1
it’s it’s it’s been a a long day,0
turn on the ac,1
okay see you around,0
this like reminds me me of something funny funny,0
it’s been a a um a long like day,0
hey robot what what is the time,1
that's what she said,0
remind me to call mom,1
it’s great talking talking to you,0
open the window for me,1
do you want to join us later,0
translate this this to spanish,1
could you please repeat that that,1
i’ll i’ll talk to you tomorrow,0
this reminds me of something funny,0
can you take um take a picture,1
could you lower the volume,1
what can you do,1
see you you next time uh time,0
turn on like the lights,1
translate this to spanish,1
i really love this weather weather,0
turn on the ac ac,1
i really love this this weather,0
she said you were late,0
robot show me me the way,1
remind me to to call mom,1
that's what she she said said,0
could you please repeat that,1
did you hear that,0
i was telling telling you you about about the plan,0
thanks thanks everyone everyone everyone for coming,0
can you take a picture,1
good morning everyone,0
she she said you were late,0
okay okay see you around,0
can you you take a picture,1
she she said you were late,0
help me with the directions directions,1
could you like you please repeat um that,1
i am going to the store now,0
what what are you doing this weekend,0
i i am going to to the store now,0
can you you you explain that again,1
you um know it was raining yesterday,0
what are you doing this this weekend,0
i’ll talk to you tomorrow,0
hey assistant assistant play play some music music,1
help me me with the um the directions,1
let’s get lunch together together,0
it’s been a long long day day,0
could you please repeat repeat that that,1
i need your um your help here,1
can you help me with this this,1
um could you you please please repeat that,1
can you take a picture,1
it’s it’s great talking to to you,0
start the fan now,1
remind me me to call mom,1
my phone phone battery is is dying,0
open open the window like for me,1
i was was telling you about about the plan,0
i am going going to the store store now now,0
open open the window for me,1
it’s been been a uh long day,0
i am going to like the store now,0
see you um next time,0
take a note please,1
uh tell me me a joke,1
thank you all for being here,0
turn on the ac,1
take a note please,1
thanks like everyone for for coming,0
robot show show me me the way,1
did you hear that,0
i’ll talk to you tomorrow,0
that's what she said,0
hey assistant play play some music,1
could you you please please repeat that,1
are are you listening,1
call me when you reach reach,0
turn on the ac,1
i i was telling you you about about the plan,0
i really love love this weather,0
what what can you do,1
can you explain that again again,1
can you take a picture,1
okay see see you you around,0
let’s let’s get lunch together,0
help me me with the directions directions,1
tell me a joke,1
like robot show like show me the the way,1
uh we should leave soon,0
it’s been been a long day,0
call me me when you reach,0
help help me with the directions,1
i am going to to the store now,0
are you listening,1
that's that's uh that's what she said said,0
call me when you you reach,0
okay see see you around,0
help me with with the directions,1
remind me to call call mom,1
can you take a picture,1
it’s it’s been been a long day,0
you know it was raining yesterday,0
tell tell me a joke,1
set an alarm for 7 am,1
what are are you doing doing this weekend,0
could you you please repeat that that that,1
can can you you take a picture picture,1
good morning everyone,0
thanks everyone for coming,0
i’ll talk to to you tomorrow uh tomorrow,0
let’s get lunch together,0
stop the music,1
let’s get lunch together,0
can you take a picture,1
could could you please repeat that,1
can you take a picture,1
thanks everyone for coming,0
switch off the lights lights in the the kitchen kitchen,1
we should leave leave soon soon soon,0
robot show me me the the way,1
see you you next time,0
do uh you want to join join us later later later,0
i am going to to the store now,0
could you please repeat repeat that,1
so what do you all think,0
remind me to call mom,1
it’s been a long day,0
so what what do do you all think,0
good morning morning everyone,0
robot robot show me the way,1
switch switch off the the the lights in the kitchen kitchen,1
let’s get get lunch lunch together together,0
it’s been a a long day,0
translate this to spanish,1
did like you hear that,0
robot stop stop,1
take take take a note please,1
uh i uh was telling telling you about about the um the plan,0
i need need your help here,1
hey robot like what is is the time,1
you know it was raining raining yesterday,0
open the window window for for me me,1
so like what do you uh all think,0
are are you listening,1
can you take a picture,1
take a a note please,1
you you know it it was raining yesterday,0
see you next time,0
um i was telling you about the plan,0
it’s been a long day,0
my phone battery is uh dying,0
could you please repeat that,1
set an alarm for like 7 am,1
tell tell me a joke,1
